id,rainfall
2325,2.3531938e-16
2326,7.006268e-13
2327,5.7521456e-11
2328,3.152007e-14
2329,3.2620552e-16
2330,8.0085096e-24
2331,3.483978e-11
2332,0.99972564
2333,3.4903724e-10
2334,0.6260098
2335,0.99985576
2336,4.078193e-32
2337,0.9969964
2338,4.5289053e-20
2339,0.98644596
2340,2.843577e-31
2341,1.8738704e-07
2342,1.0301427e-15
2343,0.99998116
2344,1.2084416e-06
2345,2.8491118e-10
2346,6.397225e-10
2347,2.4664862e-10
2348,3.2408072e-09
2349,1.3640853e-11
2350,1.8131558e-06
2351,2.2085787e-06
2352,0.97779673
2353,0.96798295
2354,0.13105907
2355,0.99604225
2356,5.462799e-07
2357,7.905403e-12
2358,2.3772604e-13
2359,0.001335913
2360,0.0010915783
2361,0.02358919
2362,6.6978434e-10
2363,0.99831045
2364,2.3944762e-09
2365,3.4593733e-18
2366,1.6266434e-08
2367,2.0138507e-11
2368,1.6830845e-07
2369,1.156197e-05
2370,1.1310097e-17
2371,3.891004e-08
2372,0.9982673
2373,1.257473e-07
2374,0.004642253
2375,0.027340459
2376,0.9971228
2377,8.4886445e-11
2378,1.8160332e-12
2379,3.175183e-06
2380,1.0460204e-05
2381,0.026920889
2382,4.071255e-06
2383,0.9926111
2384,0.9991379
2385,0.95662975
2386,0.77066547
2387,0.00052393175
2388,4.25952e-07
2389,0.9999957
2390,0.85389984
2391,1.2489194e-07
2392,0.9996873
2393,1.3296896e-17
2394,1.1147319e-19
2395,0.98675764
2396,2.4522887e-24
2397,2.65471e-19
2398,4.809902e-06
2399,0.9999995
2400,0.00011297068
2401,0.00015076292
2402,0.67240804
2403,1.3060279e-08
2404,1.0126743e-18
2405,1.1741855e-10
2406,2.1456563e-06
2407,6.0313743e-10
2408,0.9999702
2409,1.29067685e-05
2410,9.628316e-06
2411,1.2262167e-23
2412,0.88061
2413,1.8078505e-05
2414,3.5509983e-12
2415,0.9999629
2416,2.9514972e-17
2417,3.2546711e-06
2418,4.1765686e-21
2419,0.99869967
2420,0.9998455
2421,0.9986004
2422,2.694646e-10
2423,5.60469e-35
2424,2.9286173e-06
2425,0.99999905
2426,0.9528345
2427,0.99241227
2428,2.7012574e-11
2429,0.9945576
2430,0.2892055
2431,4.65933e-06
2432,7.0004706e-13
2433,0.9084314
2434,0.008948773
2435,1.884641e-08
2436,1.952482e-12
2437,0.3692253
2438,1.0865976e-06
2439,3.3286176e-14
2440,1.1834979e-07
2441,0.68686295
2442,5.635026e-08
2443,2.1657948e-11
2444,2.3210435e-25
2445,1.6462972e-09
2446,0.004755603
2447,1.331548e-16
2448,0.0034428106
2449,0.00037510766
2450,1.5100781e-14
2451,2.1503736e-20
2452,4.9867077e-10
2453,7.4588055e-31
2454,3.107564e-22
2455,0.9416016
2456,0.9985245
2457,7.973367e-08
2458,2.7888786e-05
2459,0.8720462
2460,0.9999713
2461,2.8698e-13
2462,1.4887263e-06
2463,1.0
2464,1.7134209e-12
2465,1.8722304e-19
2466,0.99998856
2467,0.9870918
2468,0.9205853
2469,0.99791664
2470,0.9999927
2471,0.9999989
2472,1.3439288e-11
2473,0.9999999
2474,1.9944994e-06
2475,4.5899706e-05
2476,0.99639004
2477,1.6792889e-10
2478,0.0025194115
2479,0.0017033621
2480,5.257581e-09
2481,1.10960436e-16
2482,7.986263e-06
2483,8.819632e-09
2484,2.9405266e-11
2485,1.0034167e-14
2486,2.3738492e-06
2487,8.197111e-09
2488,7.096938e-23
2489,3.6853708e-11
2490,1.4481855e-16
2491,0.99996555
2492,1.8797468e-09
2493,1.195514e-10
2494,4.5262595e-14
2495,4.2834782e-15
2496,0.00047812564
2497,0.0018101007
2498,1.9603263e-23
2499,1.5812193e-12
2500,0.99954
2501,1.1881725e-08
2502,0.9999968
2503,2.8706268e-09
2504,3.8975062e-14
2505,1.31232545e-08
2506,8.6624215e-12
2507,0.38480732
2508,1.2371773e-17
2509,0.9999999
2510,0.00019120458
2511,1.315271e-10
2512,6.8731296e-08
2513,5.8663545e-07
2514,1.993252e-12
2515,8.401499e-23
2516,5.493928e-05
2517,8.056525e-07
2518,1.5052141e-05
2519,1.30215415e-36
2520,0.98809797
2521,0.03831781
2522,1.9953046e-21
2523,0.0010518167
2524,0.9999999
2525,3.4343288e-31
2526,1.0
2527,2.9511684e-26
2528,1.0755117e-14
2529,3.4700825e-16
2530,1.273458e-10
2531,3.4185844e-35
2532,0.124190316
2533,3.86949e-15
2534,6.034608e-10
2535,0.99999833
2536,2.310742e-06
2537,5.0069236e-36
2538,0.7749879
2539,1.0
2540,0.018668914
2541,0.000901845
2542,7.770601e-09
2543,9.805984e-08
2544,2.1604042e-28
2545,3.3122374e-16
2546,4.3697932e-24
2547,7.9883416e-24
2548,2.0503465e-25
2549,0.0
2550,0.998016
2551,1.970715e-11
2552,4.996335e-21
2553,0.0
2554,0.0
2555,1.2801925e-28
2556,4.762463e-29
2557,2.6283917e-10
2558,4.9748725e-32
2559,8.106657e-38
2560,0.99999774
2561,3.1293572e-22
2562,7.0565576e-10
2563,9.3222895e-12
2564,1.5300572e-29
2565,1.4080616e-09
2566,0.0
2567,2.9582272e-09
2568,1.0312625e-09
2569,7.498063e-15
2570,1.0
2571,0.0035436885
2572,2.0675006e-17
2573,1.0
2574,1.0
2575,1.9719873e-17
2576,5.537637e-36
2577,0.0
2578,7.1554327e-09
2579,1.36433e-26
2580,2.6741379e-08
2581,1.9557735e-06
2582,0.58048826
2583,1.5085648e-09
2584,0.99985373
2585,7.606644e-23
2586,5.857605e-14
2587,0.9999988
2588,9.339305e-19
2589,0.9957247
2590,1.0009603e-18
2591,3.3973556e-05
2592,3.9976314e-08
2593,1.7540522e-05
2594,1.3693835e-32
2595,3.2875193e-28
2596,0.007114682
2597,0.9999999
2598,3.849797e-07
2599,0.04319888
2600,2.558704e-07
2601,1.9781925e-28
2602,2.6549245e-18
2603,1.2782788e-14
2604,3.2474047e-16
2605,4.7701884e-30
2606,5.607326e-07
2607,2.6958383e-33
2608,1.5957259e-08
2609,3.0689796e-16
2610,2.2856485e-36
2611,0.9999628
2612,5.9763643e-09
2613,0.021670971
2614,3.354618e-06
2615,1.407599e-21
2616,1.69355e-19
2617,0.0
2618,0.0
2619,5.262097e-16
2620,1.5461859e-06
2621,7.478267e-15
2622,8.3546053e-10
2623,0.0
2624,6.036197e-25
2625,2.8431044e-20
2626,6.267137e-06
2627,1.0
2628,6.4739545e-29
2629,1.5734206e-13
2630,4.7331904e-12
2631,1.4091603e-09
2632,2.4065012e-11
2633,5.0898706e-07
2634,0.9997123
2635,3.7179318e-38
2636,2.0259431e-31
2637,1.9680368e-11
2638,1.8930335e-21
2639,0.99833316
2640,5.8243173e-25
2641,9.454889e-16
2642,4.8603917e-24
2643,1.0039324e-24
2644,0.025315892
2645,0.9293081
2646,5.035099e-13
2647,0.0
2648,0.0
2649,1.0660594e-22
2650,1.5533439e-24
2651,2.749564e-11
2652,2.089154e-15
2653,1.8510674e-08
2654,1.790424e-12
2655,4.648818e-16
2656,4.5353058e-11
2657,1.6572947e-18
2658,1.4998264e-16
2659,1.2978421e-25
2660,8.819577e-18
2661,4.0930363e-14
2662,0.9999987
2663,2.3516868e-12
2664,3.1532853e-08
2665,7.443516e-15
2666,1.9806622e-20
2667,2.4994959e-21
2668,7.1126716e-11
2669,7.2509065e-12
2670,7.122045e-17
2671,5.1220047e-13
2672,2.5639032e-14
2673,6.8440822e-06
2674,1.6402895e-16
2675,0.82617545
2676,9.327604e-09
2677,1.5921956e-24
2678,9.065003e-13
2679,0.5194362
2680,0.99913067
2681,2.8461468e-25
2682,1.051553e-34
2683,2.0800313e-09
2684,2.9206427e-16
2685,3.4419766e-15
2686,1.6214101e-10
2687,2.8424992e-11
2688,8.850306e-12
2689,1.7517566e-08
2690,3.406529e-13
2691,4.6075038e-05
2692,2.222861e-20
2693,2.3284397e-10
2694,1.8967532e-09
2695,4.880701e-23
2696,4.6587007e-26
2697,0.09385812
2698,0.99990976
2699,0.9999813
2700,0.9999931
2701,1.531553e-05
2702,1.6523096e-16
2703,9.113556e-37
2704,0.042564224
2705,0.9999218
2706,4.6495783e-17
2707,0.6594093
2708,1.3395818e-17
2709,0.9508988
2710,1.0
2711,0.23624076
2712,0.00013509991
2713,3.3438752e-07
2714,1.7225e-05
2715,1.3931809e-21
2716,0.9990306
2717,6.914826e-12
2718,0.99991786
2719,4.338312e-05
2720,0.9327764
2721,3.084868e-11
2722,0.48946205
2723,0.65211946
2724,0.00077110913
2725,1.8610274e-10
2726,0.9850713
2727,2.2967747e-07
2728,4.5030152e-08
2729,1.1831049e-05
2730,0.8205097
2731,1.0208479e-08
2732,1.1200522e-06
2733,1.3186325e-09
2734,1.0459297e-12
2735,0.9531309
2736,2.3052318e-17
2737,0.99952006
2738,0.0004249998
2739,0.99991286
2740,0.012426159
2741,0.9901293
2742,0.96047586
2743,1.6443371e-05
2744,2.025463e-05
2745,0.92234856
2746,0.0038798887
2747,0.00089636474
2748,0.9998715
2749,0.9999621
2750,0.9757465
2751,0.9999999
2752,0.05052748
2753,0.99977463
2754,0.99158
2755,0.8700638
2756,0.02973481
2757,0.9598759
2758,0.22866732
2759,0.99967766
2760,0.99403954
2761,0.855109
2762,1.534067e-05
2763,0.99986064
2764,0.9987771
2765,3.473554e-11
2766,1.1348939e-19
2767,0.7112218
2768,0.9426348
2769,2.9096763e-17
2770,0.9439673
2771,2.1122469e-17
2772,7.521173e-06
2773,0.99986005
2774,0.99634117
2775,2.0879523e-14
2776,0.99999607
2777,6.9328675e-19
2778,5.57857e-09
2779,7.3399794e-22
2780,1.4488588e-17
2781,1.1884685e-05
2782,1.2361178e-37
2783,0.026042426
2784,5.0578802e-18
2785,1.1557435e-17
2786,6.241791e-10
2787,3.1282655e-14
2788,3.2490897e-16
2789,9.70916e-07
2790,8.217888e-20
2791,0.0060770013
2792,9.089909e-15
2793,1.6438825e-19
2794,0.0005264913
2795,1.107509e-12
2796,0.09754492
2797,4.2090616e-17
2798,0.0009055962
2799,5.481745e-23
2800,9.977883e-12
2801,0.0005313407
2802,3.7790007e-16
2803,6.228676e-13
2804,0.6969467
2805,0.08271711
2806,1.3321958e-06
2807,7.275003e-07
2808,7.932324e-07
2809,3.707673e-10
2810,0.9999976
2811,6.492419e-32
2812,2.9504937e-18
2813,2.0661218e-31
2814,1.4394648e-26
2815,9.037162e-12
2816,3.1438171e-06
2817,0.9999671
2818,0.9991234
2819,1.2697947e-19
2820,4.3310706e-06
2821,3.5688696e-12
2822,0.99942315
2823,3.2355895e-35
2824,4.661378e-29
2825,0.9706935
2826,7.726111e-05
2827,2.6009878e-10
2828,3.602126e-05
2829,1.04679836e-19
2830,1.0
2831,1.26169e-08
2832,2.9082443e-05
2833,5.606498e-12
2834,4.902475e-09
2835,2.2354658e-14
2836,0.9999982
2837,6.8342763e-09
2838,4.89935e-10
2839,3.4185185e-13
2840,1.0
2841,0.99999285
2842,0.8713599
2843,9.734102e-10
2844,0.99995625
2845,1.7528116e-17
2846,1.3393902e-13
2847,7.597157e-09
2848,2.8967717e-11
2849,3.925714e-11
2850,1.2153084e-11
2851,0.00020422415
2852,8.137473e-06
2853,2.611312e-14
2854,9.625892e-25
2855,7.295737e-21
2856,4.4615565e-17
2857,2.7915243e-09
2858,4.0578053e-07
2859,5.2257088e-09
2860,8.139226e-11
2861,0.79574883
2862,1.0678508e-21
2863,1.1316199e-14
2864,1.3833725e-06
2865,0.09480056
2866,8.2559194e-32
2867,8.738124e-35
2868,1.8539283e-13
2869,0.92636967
2870,0.9880977
2871,1.5722317e-14
2872,7.2188834e-37
2873,0.99999595
2874,2.5502606e-15
2875,4.5717065e-14
2876,0.08636863
2877,2.4108406e-28
2878,3.4858726e-30
2879,1.9536618e-13
2880,3.3337196e-18
2881,0.0
2882,9.872568e-24
2883,3.3232792e-20
2884,0.9999976
2885,6.7072385e-14
2886,8.30168e-06
2887,0.98557645
2888,5.5097553e-30
2889,1.0
2890,1.6649564e-17
2891,1.1714322e-28
2892,8.2551625e-05
2893,1.0
2894,0.9999999
2895,1.5308694e-07
2896,3.873536e-08
2897,1.0
2898,1.0
2899,4.936001e-06
2900,0.99999976
2901,8.480795e-26
2902,0.14148016
2903,1.5762458e-07
2904,1.2979513e-32
2905,2.5090602e-12
2906,0.11992522
2907,9.46176e-09
2908,1.24338186e-14
2909,7.281237e-10
2910,1.5692757e-13
2911,3.6060295e-09
2912,2.8549955e-06
2913,1.0014345e-32
2914,0.0
2915,0.0
2916,5.079386e-12
2917,8.308336e-24
2918,0.0
2919,0.85852623
