event_id,prob_12h,prob_24h,prob_48h,prob_72h
78266693,0.011161568940878285,0.01488209192117105,0.01860261490146381,0.02232313788175657
78502343,0.03276097897345693,0.04368130529794258,0.05460163162242822,0.06552195794691386
78780565,0.051643778056160126,0.06885837074154684,0.08607296342693355,0.10328755611232025
80446138,0.08151633884637789,0.10868845179517053,0.13586056474396316,0.16303267769275578
80819726,0.015107111800551978,0.020142815734069307,0.02517851966758663,0.030214223601103957
81010506,0.03491814300844711,0.04655752401126282,0.05819690501407852,0.06983628601689422
81611002,0.017914099634109164,0.023885466178812223,0.029856832723515275,0.03582819926821833
81715663,0.47833155029297386,0.6377754003906319,0.7972192504882898,0.9566631005859477
82779392,0.03674694610531545,0.04899592814042061,0.06124491017552575,0.0734938922106309
83261710,0.01292983876155634,0.017239785015408456,0.021549731269260568,0.02585967752311268
84903193,0.07797619818339858,0.10396826424453146,0.1299603303056643,0.15595239636679717
87245976,0.047331786893553586,0.0631090491914048,0.07888631148925598,0.09466357378710717
87273546,0.3731636904761904,0.4975515873015873,0.6219394841269841,0.7463273809523808
89909836,0.027840856152060934,0.03712114153608125,0.04640142692010156,0.05568171230412187
91234126,0.33316071428571425,0.4442142857142857,0.5552678571428571,0.6663214285714285
93027270,0.4844899660478738,0.6459866213971651,0.8074832767464564,0.9689799320957476
94627327,0.16526043567535267,0.22034724756713692,0.27543405945892113,0.33052087135070535
96570675,0.02468080257469767,0.032907736766263566,0.04113467095782945,0.04936160514939534
97225766,0.047405452164689665,0.06320726955291955,0.07900908694114944,0.09481090432937933
98446281,0.13023497527732955,0.17364663370310607,0.21705829212888259,0.2604699505546591
99649465,0.0758180225935692,0.10109069679142563,0.12636337098928202,0.1516360451871384
